player_id,current_team_id,포지션,주발,키(cm),몸무게(kg),경기 출전,출전 시간(분),볼 소유권 상실,실점,파울,득점,선방,페널티 상황,페널티 선방
127659,0,,,,,0,0,0,0,0,0,0,0,0
108935,0,,,,,0,0,0,0,0,0,0,0,0
119427,0,,,,,0,0,0,0,0,0,0,0,0
107894,0,,,,,0,0,0,0,0,0,0,0,0
127827,0,,,,,0,0,0,0,0,0,0,0,0
24983,0,,,,,35,3084,11,39,22,1,0,0,0
134820,0,,,,,0,0,0,0,0,0,0,0,0
24373,0,,,,,0,0,0,0,0,0,0,0,0
117452,0,,,,,0,0,0,0,0,0,0,0,0
31936,0,,,,,33,2440,44,24,24,9,0,0,0
66576,0,,,,,0,0,0,0,0,0,0,0,0
20479,0,,,,,28,2336,33,48,39,0,0,0,0
25329,0,,,,,0,0,0,0,0,0,0,0,0
130234,0,,,,,0,0,0,0,0,0,0,0,0
136672,0,,,,,5,121,0,4,0,0,0,0,0
14450,0,,,,,12,488,8,9,7,1,0,0,0
16642,0,,,,,34,2891,21,49,48,0,0,0,0
6593,0,,,,,2,180,0,2,0,0,11,0,0
134796,0,,,,,0,0,0,0,0,0,0,0,0
50862,0,,,,,0,0,0,0,0,0,0,0,0
127721,0,,,,,0,0,0,0,0,0,0,0,0
14451,0,,,,,29,1026,17,17,31,3,0,0,0
16784,0,,,,,27,911,17,16,16,3,0,0,0
51569,0,,,,,0,0,0,0,0,0,0,0,0
70287,0,,,,,30,1118,21,21,27,5,0,0,0
66094,0,,,,,0,0,0,0,0,0,0,0,0
114566,0,,,,,26,889,17,4,9,4,0,0,0
147352,0,,,,,0,0,0,0,0,0,0,0,0
130665,0,,,,,0,0,0,0,0,0,0,0,0
112589,0,,,,,20,1569,5,17,13,2,0,0,0
42331,0,,,,,34,2829,20,45,44,5,0,0,0
144853,0,,,,,0,0,0,0,0,0,0,0,0
112948,0,,,,,9,527,15,3,6,2,0,0,0
15154,0,,,,,35,3123,4,75,21,0,0,0,0
14671,0,,,,,21,937,4,20,16,2,0,0,0
129833,0,,,,,7,160,1,5,3,0,0,0,0
119535,0,,,,,0,0,0,0,0,0,0,0,0
118579,0,,,,,16,849,17,20,2,1,0,0,0
33342,0,,,,,0,0,0,0,0,0,0,0,0
33128,0,,,,,5,240,2,3,2,0,0,0,0
5514,0,,,,,0,0,0,0,0,0,0,0,0
107819,0,,,,,0,0,0,0,0,0,0,0,0
117615,0,,,,,0,0,0,0,0,0,0,0,0
135120,0,,,,,0,0,0,0,0,0,0,0,0
66011,0,,,,,19,1122,2,26,16,1,0,0,0
23650,0,,,,,0,0,0,0,0,0,0,0,0
72453,0,,,,,0,0,0,0,0,0,0,0,0
112918,0,,,,,0,0,0,0,0,0,0,0,0
11224,0,,,,,4,225,0,6,0,0,8,1,0
127846,0,,,,,0,0,0,0,0,0,0,0,0
76216,0,,,,,16,1182,19,12,15,7,0,0,0
53085,0,,,,,0,0,0,0,0,0,0,0,0
108096,0,,,,,26,1624,9,23,32,3,0,0,0
15713,0,,,,,25,1044,36,26,28,4,0,0,0
51510,0,,,,,0,0,0,0,0,0,0,0,0
108612,0,,,,,2,23,1,0,2,0,0,0,0
109713,0,,,,,2,47,0,1,0,0,0,0,0
10465,0,,,,,0,0,0,0,0,0,0,0,0
136398,0,,,,,0,0,0,0,0,0,0,0,0
47133,0,,,,,13,1099,0,18,1,0,33,2,0
115450,0,,,,,0,0,0,0,0,0,0,0,0
114590,0,,,,,14,124,6,3,4,1,0,0,0
133890,0,,,,,32,2006,32,23,16,7,0,0,0
92734,0,,,,,0,0,0,0,0,0,0,0,0
117557,0,,,,,0,0,0,0,0,0,0,0,0
112654,0,,,,,0,0,0,0,0,0,0,0,0
112701,0,,,,,0,0,0,0,0,0,0,0,0
134334,0,,,,,0,0,0,0,0,0,0,0,0
49293,0,,,,,37,3195,37,41,15,15,0,0,0
22553,0,,,,,0,0,0,0,0,0,0,0,0
21885,0,,,,,0,0,0,0,0,0,0,0,0
117625,0,,,,,0,0,0,0,0,0,0,0,0
146353,0,,,,,0,0,0,0,0,0,0,0,0
4936,0,,,,,35,2799,17,30,45,4,0,0,0
114058,0,,,,,0,0,0,0,0,0,0,0,0
49494,0,,,,,0,0,0,0,0,0,0,0,0
147032,0,,,,,3,70,0,2,1,0,0,0,0
21998,0,,,,,35,2268,30,25,21,4,0,0,0
108972,0,,,,,0,0,0,0,0,0,0,0,0
121704,0,,,,,0,0,0,0,0,0,0,0,0
50252,0,,,,,0,0,0,0,0,0,0,0,0
122772,0,,,,,0,0,0,0,0,0,0,0,0
134403,0,,,,,0,0,0,0,0,0,0,0,0
12901,0,,,,,0,0,0,0,0,0,0,0,0
115446,0,,,,,0,0,0,0,0,0,0,0,0
4525,0,,,,,0,0,0,0,0,0,0,0,0
92610,0,,,,,0,0,0,0,0,0,0,0,0
122270,0,,,,,0,0,0,0,0,0,0,0,0
64519,0,,,,,21,800,13,22,20,2,0,0,0
4640,0,,,,,38,3420,0,44,0,0,122,2,2/2
22043,0,,,,,22,1913,4,35,8,2,0,0,0
64265,0,,,,,0,0,0,0,0,0,0,0,0
147183,0,,,,,0,0,0,0,0,0,0,0,0
49476,0,,,,,0,0,0,0,0,0,0,0,0
108956,0,,,,,1,1,0,0,0,0,0,0,0
112705,0,,,,,0,0,0,0,0,0,0,0,0
10079,0,,,,,28,2520,1,35,2,0,88,2,1/2
32229,0,,,,,33,2608,18,47,25,2,0,0,0
135769,0,,,,,0,0,0,0,0,0,0,0,0
66560,0,,,,,0,0,0,0,0,0,0,0,0
5860,0,,,,,0,0,0,0,0,0,0,0,0
130670,0,,,,,0,0,0,0,0,0,0,0,0
63838,0,,,,,0,0,0,0,0,0,0,0,0
20430,0,,,,,0,0,0,0,0,0,0,0,0
51557,0,,,,,13,488,2,12,9,0,0,0,0
66518,0,,,,,0,0,0,0,0,0,0,0,0
125829,0,,,,,0,0,0,0,0,0,0,0,0
13703,0,,,,,30,2700,0,66,1,0,125,7,2/7
2216,0,,,,,0,0,0,0,0,0,0,0,0
132169,0,,,,,0,0,0,0,0,0,0,0,0
13565,0,,,,,25,1426,7,15,9,6,0,0,0
7975,0,,,,,38,3420,0,34,1,0,86,3,0
111021,0,,,,,0,0,0,0,0,0,0,0,0
4276,0,,,,,0,0,0,0,0,0,0,0,0
4818,0,,,,,12,92,2,3,6,0,0,0,0
133124,0,,,,,1,1,0,0,0,0,0,0,0
117590,0,,,,,0,0,0,0,0,0,0,0,0
39606,0,,,,,4,195,1,3,2,0,0,0,0
76427,0,,,,,0,0,0,0,0,0,0,0,0
128969,0,,,,,0,0,0,0,0,0,0,0,0
119078,0,,,,,7,177,0,2,6,0,0,0,0
66630,0,,,,,0,0,0,0,0,0,0,0,0
110549,0,,,,,1,90,0,2,1,0,0,0,0
5343,0,,,,,10,385,1,8,6,0,0,0,0
19888,0,,,,,29,1628,23,26,13,1,0,0,0
15202,0,,,,,35,2833,32,28,21,4,0,0,0
144500,0,,,,,0,0,0,0,0,0,0,0,0
4878,0,,,,,0,0,0,0,0,0,0,0,0
24630,0,,,,,15,500,8,9,7,4,0,0,0
3934,0,,,,,0,0,0,0,0,0,0,0,0
10458,0,,,,,33,2492,13,31,11,0,0,0,0
51603,0,,,,,0,0,0,0,0,0,0,0,0
114131,0,,,,,0,0,0,0,0,0,0,0,0
10727,0,,,,,0,0,0,0,0,0,0,0,0
112449,0,,,,,0,0,0,0,0,0,0,0,0
13796,0,,,,,0,0,0,0,0,0,0,0,0
16286,0,,,,,3,73,0,1,1,0,0,0,0
108947,0,,,,,25,797,9,20,4,2,0,0,0
117763,0,,,,,31,951,24,17,11,8,0,0,0
119082,0,,,,,0,0,0,0,0,0,0,0,0
40159,0,,,,,23,1155,7,19,18,0,0,0,0
21297,0,,,,,19,1096,6,20,6,0,0,0,0
23968,0,,,,,37,3129,74,40,50,8,0,0,0
119533,0,,,,,0,0,0,0,0,0,0,0,0
147359,0,,,,,0,0,0,0,0,0,0,0,0
66635,0,,,,,18,1420,5,22,14,1,0,0,0
119607,0,,,,,0,0,0,0,0,0,0,0,0
10580,0,,,,,0,0,0,0,0,0,0,0,0
16431,0,,,,,27,2269,1,21,12,0,0,0,0
124179,0,,,,,0,0,0,0,0,0,0,0,0
2896,0,,,,,0,0,0,0,0,0,0,0,0
49716,0,,,,,0,0,0,0,0,0,0,0,0
55556,0,,,,,0,0,0,0,0,0,0,0,0
51830,0,,,,,28,1666,37,29,34,5,0,0,0
118436,0,,,,,0,0,0,0,0,0,0,0,0
108926,0,,,,,0,0,0,0,0,0,0,0,0
49481,0,,,,,25,1735,40,21,15,6,0,0,0
66204,0,,,,,35,3041,8,27,28,2,0,0,0
8388,0,,,,,33,2753,13,67,48,1,0,0,0
120306,0,,,,,0,0,0,0,0,0,0,0,0
48290,0,,,,,0,0,0,0,0,0,0,0,0
117600,0,,,,,0,0,0,0,0,0,0,0,0
14538,0,,,,,32,2880,0,34,2,0,95,5,1/5
14801,0,,,,,31,1764,21,24,6,3,0,0,0
108816,0,,,,,13,590,4,6,15,0,0,0,0
68588,0,,,,,0,0,0,0,0,0,0,0,0
132727,0,,,,,0,0,0,0,0,0,0,0,0
19814,0,,,,,23,805,14,17,16,3,0,0,0
20499,0,,,,,0,0,0,0,0,0,0,0,0
68857,0,,,,,1,8,0,0,0,0,0,0,0
126943,0,,,,,29,1770,38,25,17,1,0,0,0
114295,0,,,,,0,0,0,0,0,0,0,0,0
117579,0,,,,,15,663,3,9,5,0,0,0,0
66570,0,,,,,3,31,1,1,0,0,0,0,0
31861,0,,,,,0,0,0,0,0,0,0,0,0
127594,0,,,,,38,2301,36,34,21,11,0,0,0
67189,0,,,,,0,0,0,0,0,0,0,0,0
5220,0,,,,,34,2937,6,42,35,4,0,0,0
8980,0,,,,,12,95,0,3,1,0,0,0,0
74976,0,,,,,20,751,8,8,17,0,0,0,0
76617,0,,,,,0,0,0,0,0,0,0,0,0
16723,0,,,,,38,3420,0,46,1,0,120,3,0
119036,0,,,,,0,0,0,0,0,0,0,0,0
54989,0,,,,,17,1108,6,17,22,0,0,0,0
25474,0,,,,,37,3209,77,41,73,11,0,0,0
14656,0,,,,,16,580,8,10,20,4,0,0,0
119537,0,,,,,0,0,0,0,0,0,0,0,0
4608,0,,,,,7,348,0,5,3,0,0,0,0
75201,0,,,,,0,0,0,0,0,0,0,0,0
117608,0,,,,,0,0,0,0,0,0,0,0,0
64142,0,,,,,0,0,0,0,0,0,0,0,0
108851,0,,,,,0,0,0,0,0,0,0,0,0
135431,0,,,,,0,0,0,0,0,0,0,0,0
50498,0,,,,,12,230,3,4,4,1,0,0,0
112378,0,,,,,1,1,0,0,0,0,0,0,0
119611,0,,,,,2,95,0,2,0,0,0,0,0
21413,0,,,,,24,1120,7,26,21,0,0,0,0
127736,0,,,,,0,0,0,0,0,0,0,0,0
64328,0,,,,,0,0,0,0,0,0,0,0,0
53075,0,,,,,0,0,0,0,0,0,0,0,0
14997,0,,,,,18,682,6,22,11,1,0,0,0
3512,0,,,,,25,1596,7,18,19,0,0,0,0
10443,0,,,,,27,2206,51,43,36,9,0,0,0
14445,0,,,,,34,2061,18,28,19,6,0,0,0
302305,0,,,,,3,9,0,1,0,0,0,0,0
62934,0,,,,,0,0,0,0,0,0,0,0,0
4999,0,,,,,30,2116,32,35,6,7,0,0,0
50247,0,,,,,31,2170,22,52,24,0,0,0,0
144693,0,,,,,19,281,5,5,6,1,0,0,0
25183,0,,,,,35,2570,15,44,47,9,0,0,0
98315,0,,,,,0,0,0,0,0,0,0,0,0
21809,0,,,,,0,0,0,0,0,0,0,0,0
123961,0,,,,,0,0,0,0,0,0,0,0,0
23764,0,,,,,25,1790,32,39,21,1,0,0,0
66563,0,,,,,1,1,0,0,1,0,0,0,0
119612,0,,,,,0,0,0,0,0,0,0,0,0
3457,0,,,,,2,180,0,1,0,0,3,0,0
54392,0,,,,,0,0,0,0,0,0,0,0,0
69604,0,,,,,0,0,0,0,0,0,0,0,0
4612,0,,,,,19,1394,3,28,13,1,0,0,0
4316,0,,,,,17,496,14,4,12,0,0,0,0
49477,0,,,,,0,0,0,0,0,0,0,0,0
25444,0,,,,,10,900,0,16,0,0,28,0,0
4505,0,,,,,11,545,0,11,2,2,0,0,0
112549,0,,,,,12,385,9,9,7,1,0,0,0
6767,0,,,,,0,0,0,0,0,0,0,0,0
69598,0,,,,,0,0,0,0,0,0,0,0,0
35670,0,,,,,35,2599,34,52,46,14,0,0,0
109099,0,,,,,0,0,0,0,0,0,0,0,0
67238,0,,,,,30,1555,5,46,15,1,0,0,0
123910,0,,,,,26,1406,25,36,22,1,0,0,0
65961,0,,,,,19,780,16,20,9,1,0,0,0
108920,0,,,,,0,0,0,0,0,0,0,0,0
117450,0,,,,,0,0,0,0,0,0,0,0,0
98302,0,,,,,0,0,0,0,0,0,0,0,0
147021,0,,,,,0,0,0,0,0,0,0,0,0
51638,0,,,,,0,0,0,0,0,0,0,0,0
8417,0,,,,,20,1001,17,18,9,4,0,0,0
303421,0,,,,,0,0,0,0,0,0,0,0,0
33231,0,,,,,36,2496,23,29,44,6,0,0,0
15116,0,,,,,0,0,0,0,0,0,0,0,0
112263,0,,,,,0,0,0,0,0,0,0,0,0
4815,0,,,,,2,20,0,0,0,0,0,0,0
8143,0,,,,,33,2924,7,38,35,1,0,0,0
117644,0,,,,,0,0,0,0,0,0,0,0,0
98290,0,,,,,0,0,0,0,0,0,0,0,0
14846,0,,,,,29,1938,47,29,34,3,0,0,0
19723,0,,,,,32,838,6,21,16,1,0,0,0
76614,0,,,,,13,913,15,20,14,2,0,0,0
4880,0,,,,,22,1779,10,26,35,0,0,0,0
5754,0,,,,,0,0,0,0,0,0,0,0,0
98292,0,,,,,0,0,0,0,0,0,0,0,0
114643,0,,,,,0,0,0,0,0,0,0,0,0
5865,0,,,,,36,3032,29,46,41,3,0,0,0
12185,0,,,,,13,252,0,1,1,1,0,0,0
63656,0,,,,,27,1831,11,33,16,0,0,0,0
10933,0,,,,,4,135,0,2,1,0,0,0,0
115169,0,,,,,1,6,0,0,0,0,0,0,0
3517,0,,,,,0,0,0,0,0,0,0,0,0
71623,0,,,,,36,2631,23,34,37,4,0,0,0
9246,0,,,,,0,0,0,0,0,0,0,0,0
21529,0,,,,,24,2020,5,33,8,0,0,0,0
92635,0,,,,,31,2615,15,45,24,0,0,0,0
4864,0,,,,,6,335,2,6,2,0,0,0,0
10394,0,,,,,0,0,0,0,0,0,0,0,0
50453,0,,,,,5,450,0,5,0,0,20,0,0
128264,0,,,,,1,3,0,0,0,0,0,0,0
20486,0,,,,,38,2550,52,26,27,8,0,0,0
3905,0,,,,,25,1308,8,18,16,0,0,0,0
16006,0,,,,,18,833,4,8,9,0,0,0,0
13559,0,,,,,22,1717,1,37,17,0,0,0,0
54760,0,,,,,0,0,0,0,0,0,0,0,0
69611,0,,,,,0,0,0,0,0,0,0,0,0
43940,0,,,,,0,0,0,0,0,0,0,0,0
49173,0,,,,,0,0,0,0,0,0,0,0,0
139930,0,,,,,0,0,0,0,0,0,0,0,0
126824,0,,,,,25,1931,19,35,29,0,0,0,0
74960,0,,,,,26,1664,13,39,31,1,0,0,0
118031,0,,,,,29,1789,25,33,41,1,0,0,0
134955,0,,,,,0,0,0,0,0,0,0,0,0
16582,0,,,,,17,331,13,3,6,2,0,0,0
114957,0,,,,,0,0,0,0,0,0,0,0,0
144788,0,,,,,2,144,0,2,0,0,3,0,0
67201,0,,,,,0,0,0,0,0,0,0,0,0
11031,0,,,,,0,0,0,0,0,0,0,0,0
75582,0,,,,,13,1018,5,17,10,0,0,0,0
65987,0,,,,,31,2588,7,49,23,0,0,0,0
5140,0,,,,,37,3330,5,38,17,3,0,0,0
76090,0,,,,,34,2959,7,47,25,1,0,0,0
5782,0,,,,,0,0,0,0,0,0,0,0,0
8979,0,,,,,35,2839,14,68,25,9,0,0,0
138107,0,,,,,0,0,0,0,0,0,0,0,0
4874,0,,,,,21,1699,7,24,27,0,0,0,0
75709,0,,,,,36,3240,0,58,0,0,91,9,0
20109,0,,,,,18,1395,0,35,12,0,0,0,0
71923,0,,,,,24,2160,0,37,0,0,68,1,0
107831,0,,,,,0,0,0,0,0,0,0,0,0
302583,0,,,,,1,1,0,0,0,0,0,0,0
20547,0,,,,,0,0,0,0,0,0,0,0,0
3955,0,,,,,15,967,2,21,6,0,0,0,0
13815,0,,,,,33,2922,39,77,28,0,0,0,0
134792,0,,,,,0,0,0,0,0,0,0,0,0
114130,0,,,,,0,0,0,0,0,0,0,0,0
8159,0,,,,,7,630,0,19,0,0,20,2,0
51545,0,,,,,0,0,0,0,0,0,0,0,0
14164,0,,,,,36,3154,22,59,25,2,0,0,0
3929,0,,,,,2,72,0,2,4,0,0,0,0
4617,0,,,,,24,1440,9,18,17,1,0,0,0
51518,0,,,,,0,0,0,0,0,0,0,0,0
8658,0,,,,,38,2610,50,40,29,16,0,0,0
9426,0,,,,,14,888,1,11,7,0,0,0,0
31046,0,,,,,0,0,0,0,0,0,0,0,0
3452,0,,,,,30,2122,28,37,11,10,0,0,0
301829,0,,,,,10,480,4,10,6,0,0,0,0
66578,0,,,,,0,0,0,0,0,0,0,0,0
107826,0,,,,,0,0,0,0,0,0,0,0,0
23599,0,,,,,18,508,6,12,3,0,0,0,0
69595,0,,,,,20,1326,13,21,12,0,0,0,0
124366,0,,,,,0,0,0,0,0,0,0,0,0
14548,0,,,,,17,1198,6,13,10,0,0,0,0
15111,0,,,,,0,0,0,0,0,0,0,0,0
117449,0,,,,,0,0,0,0,0,0,0,0,0
125733,0,,,,,0,0,0,0,0,0,0,0,0
107822,0,,,,,0,0,0,0,0,0,0,0,0
72239,0,,,,,25,1008,9,22,23,1,0,0,0
70133,0,,,,,0,0,0,0,0,0,0,0,0
134791,0,,,,,0,0,0,0,0,0,0,0,0
4748,0,,,,,10,253,1,3,1,0,0,0,0
14446,0,,,,,32,1074,23,16,23,0,0,0,0
118444,0,,,,,0,0,0,0,0,0,0,0,0
112741,0,,,,,0,0,0,0,0,0,0,0,0
48690,0,,,,,0,0,0,0,0,0,0,0,0
23659,0,,,,,0,0,0,0,0,0,0,0,0
133123,0,,,,,4,22,0,0,0,0,0,0,0
7488,0,,,,,22,1540,8,34,9,0,0,0,0
117497,0,,,,,35,2927,35,45,34,19,0,0,0
3756,0,,,,,36,2976,28,37,25,20,0,0,0
112746,0,,,,,0,0,0,0,0,0,0,0,0
14203,0,,,,,15,1186,0,28,5,0,0,0,0
69397,0,,,,,0,0,0,0,0,0,0,0,0
13622,0,,,,,0,0,0,0,0,0,0,0,0
147052,0,,,,,0,0,0,0,0,0,0,0,0
147508,0,,,,,0,0,0,0,0,0,0,0,0
78211,0,,,,,0,0,0,0,0,0,0,0,0
128891,0,,,,,31,1442,21,25,19,0,0,0,0
14238,0,,,,,35,1904,18,27,53,2,0,0,0
128890,0,,,,,0,0,0,0,0,0,0,0,0
118591,0,,,,,21,1162,4,24,9,0,0,0,0
119034,0,,,,,4,42,1,0,1,0,0,0,0
67546,0,,,,,36,3113,3,41,20,0,0,0,0
114470,0,,,,,0,0,0,0,0,0,0,0,0
22795,0,,,,,0,0,0,0,0,0,0,0,0
50230,0,,,,,0,0,0,0,0,0,0,0,0
7103,0,,,,,0,0,0,0,0,0,0,0,0
19620,0,,,,,15,522,4,1,8,0,0,0,0
50848,0,,,,,32,1392,30,24,9,3,0,0,0
20750,0,,,,,0,0,0,0,0,0,0,0,0
5175,0,,,,,0,0,0,0,0,0,0,0,0
107891,0,,,,,0,0,0,0,0,0,0,0,0
11419,0,,,,,30,2328,40,21,12,3,0,0,0
